sku_id,product_name,category,unit_cost,selling_price,units_sold_last_12m,inventory_on_hand
SKU-11190,Furniture Item 1190,Furniture,469.65,516.98,4907,1458
SKU-11191,Gardening Item 1191,Gardening,122.32,120.1,35,702
SKU-11192,Bedding Item 1192,Bedding,92.34,335.6,214,35
SKU-11193,Bedding Item 1193,Bedding,12.52,28.67,1387,365
SKU-11194,Gardening Item 1194,Gardening,122.26,158.47,3527,1147
SKU-11195,Home Decor Item 1195,Home Decor,26.52,24.45,13,782
SKU-11196,Gardening Item 1196,Gardening,91.17,327.04,230,65
SKU-11197,Bedding Item 1197,Bedding,105.2,136.66,5242,1059
SKU-11198,Home Decor Item 1198,Home Decor,31.67,39.46,6913,568
SKU-11199,Bedding Item 1199,Bedding,18.63,22.61,6466,1160
SKU-11200,Furniture Item 1200,Furniture,311.84,346.42,4800,1054
SKU-11201,Furniture Item 1201,Furniture,719.89,1381.88,1395,436
SKU-11202,Furniture Item 1202,Furniture,323.17,1049.88,130,37
SKU-11203,Bedding Item 1203,Bedding,43.75,87.85,4397,461
SKU-11204,Gardening Item 1204,Gardening,30.39,85.04,73,49
SKU-11205,Gardening Item 1205,Gardening,99.41,237.55,3321,512
SKU-11206,Gardening Item 1206,Gardening,20.15,20.63,22,769
SKU-11207,Furniture Item 1207,Furniture,163.29,150.38,27,505
SKU-11208,Furniture Item 1208,Furniture,652.26,1751.31,167,81
SKU-11209,Bedding Item 1209,Bedding,59.1,49.55,33,402
SKU-11210,Furniture Item 1210,Furniture,205.99,174.59,39,489
SKU-11211,Bedding Item 1211,Bedding,16.61,41.37,1485,563
SKU-11212,Kitchenware Item 1212,Kitchenware,31.04,28.72,2,666
SKU-11213,Furniture Item 1213,Furniture,780.46,1760.32,3427,670
SKU-11214,Home Decor Item 1214,Home Decor,40.17,50.14,6498,803
SKU-11215,Gardening Item 1215,Gardening,94.94,171.59,1233,789
SKU-11216,Bedding Item 1216,Bedding,87.96,77.79,14,915
SKU-11217,Furniture Item 1217,Furniture,380.23,1329.0,77,87
SKU-11218,Kitchenware Item 1218,Kitchenware,44.73,50.9,3794,965
SKU-11219,Gardening Item 1219,Gardening,136.42,254.86,4845,420
SKU-11220,Gardening Item 1220,Gardening,59.0,53.88,1,1013
SKU-11221,Furniture Item 1221,Furniture,773.13,781.57,32,535
SKU-11222,Home Decor Item 1222,Home Decor,88.77,80.88,32,1099
SKU-11223,Home Decor Item 1223,Home Decor,24.35,77.39,91,96
SKU-11224,Gardening Item 1224,Gardening,145.02,141.33,19,622
SKU-11225,Bedding Item 1225,Bedding,104.09,91.38,33,950
SKU-11226,Gardening Item 1226,Gardening,98.37,207.57,2159,418
SKU-11227,Bedding Item 1227,Bedding,61.43,231.76,285,42
SKU-11228,Bedding Item 1228,Bedding,111.98,144.08,3824,1488
SKU-11229,Home Decor Item 1229,Home Decor,90.81,320.32,59,22
SKU-11230,Kitchenware Item 1230,Kitchenware,8.45,9.62,3415,868
SKU-11231,Kitchenware Item 1231,Kitchenware,23.39,26.84,2920,716
SKU-11232,Gardening Item 1232,Gardening,64.09,73.62,4100,1498
SKU-11233,Kitchenware Item 1233,Kitchenware,13.55,16.7,2797,1302
SKU-11234,Home Decor Item 1234,Home Decor,104.08,325.42,136,89
SKU-11235,Home Decor Item 1235,Home Decor,147.2,588.66,142,21
SKU-11236,Gardening Item 1236,Gardening,89.69,83.87,25,532
SKU-11237,Furniture Item 1237,Furniture,761.51,2872.97,85,53
SKU-11238,Kitchenware Item 1238,Kitchenware,29.37,99.08,163,36
SKU-11239,Kitchenware Item 1239,Kitchenware,42.36,118.14,250,23
SKU-11240,Gardening Item 1240,Gardening,83.61,86.7,30,1189
SKU-11241,Gardening Item 1241,Gardening,24.87,45.26,4370,298
SKU-11242,Gardening Item 1242,Gardening,148.86,180.56,5190,881
SKU-11243,Kitchenware Item 1243,Kitchenware,37.73,150.38,130,36
SKU-11244,Bedding Item 1244,Bedding,129.97,480.18,172,29
SKU-11245,Kitchenware Item 1245,Kitchenware,34.72,103.17,185,62
SKU-11246,Home Decor Item 1246,Home Decor,141.7,275.41,4883,702
SKU-11247,Kitchenware Item 1247,Kitchenware,10.65,12.54,4735,1356
SKU-11248,Furniture Item 1248,Furniture,658.14,785.19,2235,662
SKU-11249,Furniture Item 1249,Furniture,283.59,353.36,3341,1155
SKU-11250,Kitchenware Item 1250,Kitchenware,17.07,61.5,135,19
SKU-11251,Kitchenware Item 1251,Kitchenware,28.18,26.44,19,948
SKU-11252,Furniture Item 1252,Furniture,188.3,672.31,95,17
SKU-11253,Gardening Item 1253,Gardening,101.95,222.0,2316,530
SKU-11254,Kitchenware Item 1254,Kitchenware,7.86,20.24,83,71
SKU-11255,Kitchenware Item 1255,Kitchenware,37.46,48.56,3441,627
SKU-11256,Bedding Item 1256,Bedding,133.65,134.03,34,344
SKU-11257,Bedding Item 1257,Bedding,59.93,75.1,4224,1482
SKU-11258,Furniture Item 1258,Furniture,414.36,409.57,33,956
SKU-11259,Bedding Item 1259,Bedding,27.76,84.39,131,73
SKU-11260,Gardening Item 1260,Gardening,145.86,359.6,4311,494
SKU-11261,Kitchenware Item 1261,Kitchenware,17.46,36.46,1838,328
SKU-11262,Kitchenware Item 1262,Kitchenware,48.47,101.2,1535,433
SKU-11263,Kitchenware Item 1263,Kitchenware,48.33,155.23,248,20
SKU-11264,Kitchenware Item 1264,Kitchenware,8.81,8.28,35,952
SKU-11265,Gardening Item 1265,Gardening,105.64,254.8,2103,489
SKU-11266,Gardening Item 1266,Gardening,81.19,101.44,4956,858
SKU-11267,Kitchenware Item 1267,Kitchenware,12.01,14.34,3866,515
SKU-11268,Home Decor Item 1268,Home Decor,137.09,112.41,18,376
SKU-11269,Home Decor Item 1269,Home Decor,87.65,77.26,23,837
SKU-11270,Kitchenware Item 1270,Kitchenware,16.27,42.16,206,75
SKU-11271,Gardening Item 1271,Gardening,97.28,86.0,36,1097
SKU-11272,Kitchenware Item 1272,Kitchenware,8.88,25.39,164,19
SKU-11273,Bedding Item 1273,Bedding,115.04,140.02,4916,551
SKU-11274,Gardening Item 1274,Gardening,116.54,109.37,26,1177
SKU-11275,Home Decor Item 1275,Home Decor,49.65,43.74,16,452
SKU-11276,Furniture Item 1276,Furniture,503.86,1195.71,2699,317
SKU-11277,Home Decor Item 1277,Home Decor,57.76,46.29,38,569
SKU-11278,Bedding Item 1278,Bedding,99.16,80.81,15,712
SKU-11279,Bedding Item 1279,Bedding,139.58,546.16,68,88
SKU-11280,Bedding Item 1280,Bedding,80.25,89.07,4188,1229
SKU-11281,Home Decor Item 1281,Home Decor,120.67,147.61,6846,868
SKU-11282,Gardening Item 1282,Gardening,48.12,112.53,2179,600
SKU-11283,Kitchenware Item 1283,Kitchenware,29.78,27.7,10,1037
SKU-11284,Furniture Item 1284,Furniture,280.87,290.46,35,854
SKU-11285,Gardening Item 1285,Gardening,116.97,144.41,2133,933
SKU-11286,Kitchenware Item 1286,Kitchenware,13.99,17.41,6039,675
SKU-11287,Home Decor Item 1287,Home Decor,101.26,101.73,0,847
SKU-11288,Furniture Item 1288,Furniture,665.48,2405.68,219,80
SKU-11289,Gardening Item 1289,Gardening,124.49,409.2,190,67
SKU-11290,Kitchenware Item 1290,Kitchenware,45.81,142.49,282,11
SKU-11291,Gardening Item 1291,Gardening,94.28,273.55,105,24
SKU-11292,Home Decor Item 1292,Home Decor,135.8,115.37,6,893
SKU-11293,Bedding Item 1293,Bedding,67.22,77.32,3066,1433
SKU-11294,Furniture Item 1294,Furniture,610.59,1931.16,169,11
SKU-11295,Home Decor Item 1295,Home Decor,114.5,93.69,23,695
SKU-11296,Bedding Item 1296,Bedding,31.28,70.45,1864,491
SKU-11297,Home Decor Item 1297,Home Decor,15.83,15.07,12,1016
SKU-11298,Furniture Item 1298,Furniture,130.4,163.07,5568,662
SKU-11299,Gardening Item 1299,Gardening,82.38,252.0,103,37
SKU-11300,Home Decor Item 1300,Home Decor,86.09,203.35,4258,630
SKU-11301,Furniture Item 1301,Furniture,662.25,2370.43,209,10
SKU-11302,Home Decor Item 1302,Home Decor,123.24,136.18,2669,1466
SKU-11303,Bedding Item 1303,Bedding,41.81,52.83,2109,1084
SKU-11304,Bedding Item 1304,Bedding,86.31,259.7,217,18
SKU-11305,Kitchenware Item 1305,Kitchenware,24.74,31.45,2873,1212
SKU-11306,Gardening Item 1306,Gardening,108.75,125.96,4511,1396
SKU-11307,Gardening Item 1307,Gardening,20.57,16.64,36,491
SKU-11308,Furniture Item 1308,Furniture,650.61,1609.01,1380,438
SKU-11309,Bedding Item 1309,Bedding,10.57,21.59,3249,236
SKU-11310,Bedding Item 1310,Bedding,109.23,214.82,3812,375
SKU-11311,Kitchenware Item 1311,Kitchenware,39.39,40.0,34,936
SKU-11312,Furniture Item 1312,Furniture,796.19,2883.34,237,66
SKU-11313,Home Decor Item 1313,Home Decor,50.24,169.85,90,65
SKU-11314,Bedding Item 1314,Bedding,72.94,76.57,33,359
SKU-11315,Home Decor Item 1315,Home Decor,49.26,90.9,1581,368
SKU-11316,Home Decor Item 1316,Home Decor,88.37,337.75,294,35
SKU-11317,Bedding Item 1317,Bedding,25.8,21.7,15,1118
SKU-11318,Furniture Item 1318,Furniture,110.52,124.62,3129,1268
SKU-11319,Home Decor Item 1319,Home Decor,80.44,101.0,5209,1045
SKU-11320,Bedding Item 1320,Bedding,130.66,488.53,280,63
SKU-11321,Bedding Item 1321,Bedding,65.79,75.78,6687,1039
SKU-11322,Home Decor Item 1322,Home Decor,23.73,79.95,190,37
SKU-11323,Furniture Item 1323,Furniture,355.66,1315.78,113,82
SKU-11324,Furniture Item 1324,Furniture,676.99,2478.45,227,39
SKU-11325,Kitchenware Item 1325,Kitchenware,34.99,29.14,1,431
SKU-11326,Bedding Item 1326,Bedding,140.55,140.88,8,759
SKU-11327,Furniture Item 1327,Furniture,752.49,642.49,21,429
SKU-11328,Furniture Item 1328,Furniture,462.32,963.24,3048,631
SKU-11329,Furniture Item 1329,Furniture,162.31,633.44,57,78
SKU-11330,Furniture Item 1330,Furniture,373.2,713.4,2162,475
SKU-11331,Bedding Item 1331,Bedding,138.06,320.54,3889,400
SKU-11332,Gardening Item 1332,Gardening,127.24,150.18,4492,1207
SKU-11333,Furniture Item 1333,Furniture,402.34,505.45,4322,1252
SKU-11334,Home Decor Item 1334,Home Decor,97.91,120.03,5175,1210
SKU-11335,Furniture Item 1335,Furniture,258.31,211.66,30,980
SKU-11336,Bedding Item 1336,Bedding,52.47,63.78,3729,1167
SKU-11337,Home Decor Item 1337,Home Decor,80.43,163.71,3132,681
SKU-11338,Gardening Item 1338,Gardening,70.85,151.63,4167,577
SKU-11339,Bedding Item 1339,Bedding,14.17,28.7,1329,581
SKU-11340,Furniture Item 1340,Furniture,103.42,92.0,11,763
SKU-11341,Gardening Item 1341,Gardening,81.4,97.54,3293,809
SKU-11342,Furniture Item 1342,Furniture,180.78,163.69,17,552
SKU-11343,Gardening Item 1343,Gardening,130.24,376.88,52,95
SKU-11344,Kitchenware Item 1344,Kitchenware,17.33,15.96,8,976
SKU-11345,Gardening Item 1345,Gardening,139.78,385.67,159,17
SKU-11346,Bedding Item 1346,Bedding,137.52,511.32,96,57
SKU-11347,Gardening Item 1347,Gardening,39.44,131.1,117,82
SKU-11348,Bedding Item 1348,Bedding,100.88,300.71,203,86
SKU-11349,Bedding Item 1349,Bedding,32.25,68.78,3928,641
SKU-11350,Bedding Item 1350,Bedding,117.28,136.18,2981,1212
SKU-11351,Kitchenware Item 1351,Kitchenware,29.2,64.13,4214,351
SKU-11352,Home Decor Item 1352,Home Decor,109.53,108.23,15,523
SKU-11353,Gardening Item 1353,Gardening,72.55,175.66,2291,533
SKU-11354,Gardening Item 1354,Gardening,104.82,109.25,32,631
SKU-11355,Furniture Item 1355,Furniture,308.71,750.77,2741,662
SKU-11356,Bedding Item 1356,Bedding,20.59,64.24,223,53
SKU-11357,Gardening Item 1357,Gardening,33.45,41.95,3587,812
SKU-11358,Gardening Item 1358,Gardening,37.18,112.61,121,82
SKU-11359,Furniture Item 1359,Furniture,430.8,431.32,24,545
SKU-11360,Home Decor Item 1360,Home Decor,142.57,176.61,4709,809
SKU-11361,Bedding Item 1361,Bedding,91.16,324.42,116,74
SKU-11362,Gardening Item 1362,Gardening,102.59,128.58,6228,556
SKU-11363,Home Decor Item 1363,Home Decor,58.46,56.64,11,942
SKU-11364,Kitchenware Item 1364,Kitchenware,41.27,51.24,4689,1262
SKU-11365,Home Decor Item 1365,Home Decor,15.1,13.43,26,351
SKU-11366,Kitchenware Item 1366,Kitchenware,29.78,29.04,8,1122
SKU-11367,Home Decor Item 1367,Home Decor,20.68,18.53,3,719
SKU-11368,Gardening Item 1368,Gardening,103.34,126.82,6243,864
SKU-11369,Bedding Item 1369,Bedding,130.88,119.38,29,528
SKU-11370,Bedding Item 1370,Bedding,47.24,163.89,60,59
SKU-11371,Kitchenware Item 1371,Kitchenware,35.97,30.62,13,580
SKU-11372,Gardening Item 1372,Gardening,132.96,425.67,276,18
SKU-11373,Furniture Item 1373,Furniture,721.49,851.93,2256,844
SKU-11374,Furniture Item 1374,Furniture,298.62,336.31,3244,682
SKU-11375,Gardening Item 1375,Gardening,64.33,73.12,4121,996
SKU-11376,Bedding Item 1376,Bedding,12.72,10.76,28,683
SKU-11377,Kitchenware Item 1377,Kitchenware,30.05,25.98,22,1183
SKU-11378,Home Decor Item 1378,Home Decor,77.79,263.32,201,20
SKU-11379,Gardening Item 1379,Gardening,49.62,92.47,3458,251
SKU-11380,Bedding Item 1380,Bedding,73.32,162.39,4721,409
SKU-11381,Kitchenware Item 1381,Kitchenware,48.55,62.71,2973,1341
SKU-11382,Bedding Item 1382,Bedding,53.78,61.79,2104,995
SKU-11383,Home Decor Item 1383,Home Decor,68.23,61.54,2,762
SKU-11384,Home Decor Item 1384,Home Decor,82.4,72.65,3,1042
SKU-11385,Furniture Item 1385,Furniture,590.71,1113.92,1108,634
SKU-11386,Furniture Item 1386,Furniture,157.7,137.13,21,873
SKU-11387,Furniture Item 1387,Furniture,761.59,862.45,2029,787
SKU-11388,Furniture Item 1388,Furniture,742.43,1684.08,2822,468
SKU-11389,Furniture Item 1389,Furniture,762.04,1676.6,2855,679
SKU-11390,Kitchenware Item 1390,Kitchenware,37.4,34.65,5,652
SKU-11391,Bedding Item 1391,Bedding,101.79,130.09,5028,691
SKU-11392,Gardening Item 1392,Gardening,82.57,95.57,2243,967
SKU-11393,Furniture Item 1393,Furniture,149.07,142.03,8,608
SKU-11394,Gardening Item 1394,Gardening,74.16,94.99,3879,798
SKU-11395,Bedding Item 1395,Bedding,58.48,48.26,18,984
SKU-11396,Bedding Item 1396,Bedding,101.36,116.24,2924,543
SKU-11397,Home Decor Item 1397,Home Decor,119.21,109.62,9,622
SKU-11398,Furniture Item 1398,Furniture,365.95,1416.87,75,36
SKU-11399,Kitchenware Item 1399,Kitchenware,39.08,39.93,38,1007
SKU-11400,Kitchenware Item 1400,Kitchenware,15.11,19.48,2549,1067
SKU-11401,Furniture Item 1401,Furniture,712.49,1748.31,2712,460
SKU-11402,Gardening Item 1402,Gardening,63.64,65.27,23,322
SKU-11403,Home Decor Item 1403,Home Decor,81.28,152.19,2891,524
SKU-11404,Kitchenware Item 1404,Kitchenware,9.55,23.52,4118,212
SKU-11405,Gardening Item 1405,Gardening,85.71,89.39,27,372
SKU-11406,Furniture Item 1406,Furniture,177.01,166.46,17,1160
SKU-11407,Bedding Item 1407,Bedding,49.86,45.79,27,1198
SKU-11408,Furniture Item 1408,Furniture,627.58,644.14,13,1010
SKU-11409,Bedding Item 1409,Bedding,84.47,104.21,4781,1458
SKU-11410,Furniture Item 1410,Furniture,218.39,279.71,3901,573
SKU-11411,Gardening Item 1411,Gardening,87.33,217.28,3670,732
SKU-11412,Home Decor Item 1412,Home Decor,119.99,148.07,6480,704
SKU-11413,Home Decor Item 1413,Home Decor,36.81,43.1,2639,824
SKU-11414,Furniture Item 1414,Furniture,774.74,1971.41,248,83
SKU-11415,Furniture Item 1415,Furniture,561.91,729.65,2256,1300
SKU-11416,Kitchenware Item 1416,Kitchenware,7.41,16.08,2440,357
SKU-11417,Kitchenware Item 1417,Kitchenware,29.52,37.45,6151,568
SKU-11418,Kitchenware Item 1418,Kitchenware,7.89,31.31,283,58
SKU-11419,Gardening Item 1419,Gardening,78.25,88.09,5912,1455
SKU-11420,Bedding Item 1420,Bedding,62.3,241.12,237,12
SKU-11421,Gardening Item 1421,Gardening,51.66,53.81,36,570
SKU-11422,Kitchenware Item 1422,Kitchenware,18.65,23.01,6325,1203
SKU-11423,Furniture Item 1423,Furniture,409.92,351.77,21,681
SKU-11424,Kitchenware Item 1424,Kitchenware,23.12,26.33,5890,573
SKU-11425,Home Decor Item 1425,Home Decor,113.34,249.73,3861,359
SKU-11426,Kitchenware Item 1426,Kitchenware,13.48,27.58,4900,657
SKU-11427,Bedding Item 1427,Bedding,47.59,129.16,208,93
SKU-11428,Bedding Item 1428,Bedding,126.16,151.71,6112,1425
SKU-11429,Gardening Item 1429,Gardening,73.69,92.52,3578,1294
SKU-11430,Home Decor Item 1430,Home Decor,100.41,219.0,2359,346
SKU-11431,Furniture Item 1431,Furniture,223.26,203.94,27,1167
SKU-11432,Gardening Item 1432,Gardening,128.94,145.81,3189,1148
SKU-11433,Home Decor Item 1433,Home Decor,82.05,186.42,3426,563
SKU-11434,Gardening Item 1434,Gardening,69.16,77.16,4384,694
SKU-11435,Bedding Item 1435,Bedding,45.14,142.03,260,95
SKU-11436,Furniture Item 1436,Furniture,688.94,2058.63,291,42
SKU-11437,Gardening Item 1437,Gardening,50.08,56.92,6092,993
SKU-11438,Bedding Item 1438,Bedding,113.45,116.15,16,433
SKU-11439,Gardening Item 1439,Gardening,44.99,85.72,3654,765
SKU-11440,Home Decor Item 1440,Home Decor,91.91,363.6,52,64
SKU-11441,Kitchenware Item 1441,Kitchenware,31.87,37.33,6406,756
SKU-11442,Home Decor Item 1442,Home Decor,52.68,155.77,220,53
SKU-11443,Furniture Item 1443,Furniture,531.38,626.0,5139,1448
SKU-11444,Bedding Item 1444,Bedding,75.68,84.09,3986,683
SKU-11445,Furniture Item 1445,Furniture,251.29,489.32,3233,691
SKU-11446,Kitchenware Item 1446,Kitchenware,45.35,49.94,4332,599
SKU-11447,Home Decor Item 1447,Home Decor,137.66,136.06,13,716
SKU-11448,Gardening Item 1448,Gardening,127.93,123.16,3,470
SKU-11449,Home Decor Item 1449,Home Decor,134.97,161.88,6695,1040
SKU-11450,Bedding Item 1450,Bedding,147.72,154.97,18,1089
SKU-11451,Kitchenware Item 1451,Kitchenware,46.12,55.88,6239,1497
SKU-11452,Kitchenware Item 1452,Kitchenware,42.55,37.59,38,1096
SKU-11453,Home Decor Item 1453,Home Decor,15.37,14.54,24,1164
SKU-11454,Home Decor Item 1454,Home Decor,129.54,312.21,2576,586
SKU-11455,Gardening Item 1455,Gardening,58.02,107.72,4483,447
SKU-11456,Home Decor Item 1456,Home Decor,144.1,119.22,6,769
SKU-11457,Home Decor Item 1457,Home Decor,57.16,161.14,195,62
SKU-11458,Kitchenware Item 1458,Kitchenware,43.26,51.09,4503,631
SKU-11459,Furniture Item 1459,Furniture,780.06,893.21,3505,1396
SKU-11460,Bedding Item 1460,Bedding,45.51,46.99,32,1087
SKU-11461,Home Decor Item 1461,Home Decor,79.14,75.37,25,361
SKU-11462,Bedding Item 1462,Bedding,86.9,70.74,8,414
SKU-11463,Furniture Item 1463,Furniture,454.07,1769.33,265,12
SKU-11464,Furniture Item 1464,Furniture,509.76,1601.3,190,30
SKU-11465,Gardening Item 1465,Gardening,127.03,303.39,1416,711
SKU-11466,Home Decor Item 1466,Home Decor,120.47,152.53,2809,1292
SKU-11467,Kitchenware Item 1467,Kitchenware,44.37,46.47,19,789
SKU-11468,Home Decor Item 1468,Home Decor,16.54,17.12,37,383
SKU-11469,Gardening Item 1469,Gardening,24.74,86.41,233,17
SKU-11470,Kitchenware Item 1470,Kitchenware,33.38,38.27,6268,1139
SKU-11471,Furniture Item 1471,Furniture,675.07,1268.72,2060,230
SKU-11472,Home Decor Item 1472,Home Decor,135.17,117.43,31,999
SKU-11473,Furniture Item 1473,Furniture,357.02,1271.01,63,89
SKU-11474,Bedding Item 1474,Bedding,91.31,87.44,15,396
SKU-11475,Gardening Item 1475,Gardening,65.21,149.58,1456,207
SKU-11476,Furniture Item 1476,Furniture,677.24,1888.16,253,64
SKU-11477,Home Decor Item 1477,Home Decor,111.49,113.91,17,737
SKU-11478,Home Decor Item 1478,Home Decor,62.4,72.15,4553,1179
SKU-11479,Gardening Item 1479,Gardening,34.74,134.48,82,66
SKU-11480,Kitchenware Item 1480,Kitchenware,14.5,18.53,3854,659
SKU-11481,Gardening Item 1481,Gardening,15.47,55.95,125,73
SKU-11482,Gardening Item 1482,Gardening,71.32,58.71,4,1070
SKU-11483,Gardening Item 1483,Gardening,58.62,224.78,233,91
SKU-11484,Furniture Item 1484,Furniture,178.87,609.03,222,55
SKU-11485,Gardening Item 1485,Gardening,127.3,112.24,38,536
SKU-11486,Home Decor Item 1486,Home Decor,17.89,44.4,3520,752
SKU-11487,Furniture Item 1487,Furniture,349.04,428.64,6863,1385
SKU-11488,Bedding Item 1488,Bedding,77.69,202.65,273,95
SKU-11489,Gardening Item 1489,Gardening,123.72,104.85,16,672
SKU-11490,Home Decor Item 1490,Home Decor,110.98,202.74,1253,710
SKU-11491,Home Decor Item 1491,Home Decor,51.86,59.93,5333,707
SKU-11492,Home Decor Item 1492,Home Decor,106.99,106.05,14,587
SKU-11493,Home Decor Item 1493,Home Decor,55.12,51.23,17,453
SKU-11494,Furniture Item 1494,Furniture,624.52,541.29,12,787
SKU-11495,Gardening Item 1495,Gardening,34.14,110.06,64,39
SKU-11496,Furniture Item 1496,Furniture,623.06,774.96,6581,912
SKU-11497,Furniture Item 1497,Furniture,616.85,1366.37,1258,342
SKU-11498,Kitchenware Item 1498,Kitchenware,35.52,45.44,6185,980
SKU-11499,Bedding Item 1499,Bedding,109.58,246.69,2613,303
SKU-11500,Bedding Item 1500,Bedding,121.41,152.05,3589,1222
SKU-11501,Kitchenware Item 1501,Kitchenware,6.5,7.52,3339,1341
SKU-11502,Home Decor Item 1502,Home Decor,30.24,94.92,243,86
SKU-11503,Gardening Item 1503,Gardening,87.57,72.45,39,1179
SKU-11504,Home Decor Item 1504,Home Decor,139.97,293.54,3742,382
SKU-11505,Gardening Item 1505,Gardening,85.93,338.53,117,18
SKU-11506,Furniture Item 1506,Furniture,339.1,315.06,20,702
SKU-11507,Bedding Item 1507,Bedding,91.18,174.58,2835,422
SKU-11508,Gardening Item 1508,Gardening,74.87,192.4,74,70
SKU-11509,Furniture Item 1509,Furniture,744.99,1699.84,4659,454
SKU-11510,Bedding Item 1510,Bedding,82.72,239.3,223,70
SKU-11511,Furniture Item 1511,Furniture,724.27,1344.73,1526,468
SKU-11512,Gardening Item 1512,Gardening,109.87,361.65,66,31
SKU-11513,Gardening Item 1513,Gardening,24.41,24.77,28,1096
SKU-11514,Home Decor Item 1514,Home Decor,56.79,127.29,3514,340
SKU-11515,Furniture Item 1515,Furniture,418.85,941.12,3328,630
SKU-11516,Gardening Item 1516,Gardening,129.34,436.15,70,28
SKU-11517,Home Decor Item 1517,Home Decor,40.7,52.38,3538,1238
SKU-11518,Bedding Item 1518,Bedding,141.16,272.52,4435,680
SKU-11519,Home Decor Item 1519,Home Decor,148.09,166.07,4372,1359
SKU-11520,Bedding Item 1520,Bedding,129.64,148.81,6962,1242
SKU-11521,Kitchenware Item 1521,Kitchenware,32.68,37.45,6312,1368
SKU-11522,Gardening Item 1522,Gardening,45.49,47.23,31,1037
SKU-11523,Furniture Item 1523,Furniture,489.71,507.35,11,616
SKU-11524,Bedding Item 1524,Bedding,88.5,167.07,1159,701
SKU-11525,Home Decor Item 1525,Home Decor,32.16,39.83,5157,900
SKU-11526,Kitchenware Item 1526,Kitchenware,30.57,34.44,5746,1451
SKU-11527,Home Decor Item 1527,Home Decor,96.04,77.63,15,1112
SKU-11528,Bedding Item 1528,Bedding,26.57,97.92,184,49
SKU-11529,Gardening Item 1529,Gardening,79.39,93.81,3391,731
SKU-11530,Kitchenware Item 1530,Kitchenware,44.69,49.28,6687,1195
SKU-11531,Bedding Item 1531,Bedding,66.32,78.65,6297,1335
SKU-11532,Kitchenware Item 1532,Kitchenware,5.38,5.57,6,302
SKU-11533,Kitchenware Item 1533,Kitchenware,29.1,91.77,163,31
SKU-11534,Bedding Item 1534,Bedding,64.41,72.06,5466,1227
SKU-11535,Bedding Item 1535,Bedding,88.99,101.62,4978,1118
SKU-11536,Furniture Item 1536,Furniture,321.62,358.62,6854,672
SKU-11537,Gardening Item 1537,Gardening,128.83,115.92,8,832
SKU-11538,Bedding Item 1538,Bedding,67.11,77.44,3362,832
SKU-11539,Bedding Item 1539,Bedding,16.25,20.51,3432,1103
SKU-11540,Gardening Item 1540,Gardening,103.69,84.23,14,300
SKU-11541,Kitchenware Item 1541,Kitchenware,16.02,51.4,136,80
SKU-11542,Bedding Item 1542,Bedding,146.07,359.09,4958,235
SKU-11543,Gardening Item 1543,Gardening,129.47,109.04,39,441
SKU-11544,Bedding Item 1544,Bedding,117.7,300.83,169,42
SKU-11545,Gardening Item 1545,Gardening,81.37,311.9,247,33
SKU-11546,Furniture Item 1546,Furniture,553.48,651.04,2912,1247
SKU-11547,Home Decor Item 1547,Home Decor,97.49,84.79,18,975
SKU-11548,Gardening Item 1548,Gardening,18.86,69.34,297,89
SKU-11549,Furniture Item 1549,Furniture,715.95,677.73,6,835
SKU-11550,Bedding Item 1550,Bedding,147.47,118.94,4,809
SKU-11551,Home Decor Item 1551,Home Decor,68.85,56.53,26,969
SKU-11552,Gardening Item 1552,Gardening,136.82,414.29,174,82
SKU-11553,Home Decor Item 1553,Home Decor,12.57,14.33,3461,720
SKU-11554,Gardening Item 1554,Gardening,106.36,127.27,4515,768
SKU-11555,Home Decor Item 1555,Home Decor,73.46,61.28,28,769
SKU-11556,Home Decor Item 1556,Home Decor,48.36,59.27,4529,934
SKU-11557,Bedding Item 1557,Bedding,50.93,49.92,24,1173
SKU-11558,Gardening Item 1558,Gardening,23.41,20.85,22,1115
SKU-11559,Bedding Item 1559,Bedding,46.03,118.98,204,87
SKU-11560,Bedding Item 1560,Bedding,128.03,160.6,6223,1461
SKU-11561,Furniture Item 1561,Furniture,606.06,768.7,4838,647
SKU-11562,Furniture Item 1562,Furniture,387.35,443.72,4899,955
SKU-11563,Gardening Item 1563,Gardening,59.49,219.56,283,98
SKU-11564,Home Decor Item 1564,Home Decor,23.86,30.11,6974,1422
SKU-11565,Bedding Item 1565,Bedding,17.39,19.27,2761,1282
SKU-11566,Gardening Item 1566,Gardening,73.14,145.54,2838,655
SKU-11567,Bedding Item 1567,Bedding,29.41,67.47,4096,211
SKU-11568,Home Decor Item 1568,Home Decor,118.33,145.38,3219,585
SKU-11569,Bedding Item 1569,Bedding,130.41,321.34,3563,220
SKU-11570,Home Decor Item 1570,Home Decor,31.44,63.93,2798,344
SKU-11571,Bedding Item 1571,Bedding,89.89,111.74,3825,1077
SKU-11572,Home Decor Item 1572,Home Decor,56.37,68.88,6793,1346
SKU-11573,Furniture Item 1573,Furniture,358.82,420.64,3750,1455
SKU-11574,Kitchenware Item 1574,Kitchenware,38.25,36.91,35,396
SKU-11575,Furniture Item 1575,Furniture,260.79,309.99,5148,1265
SKU-11576,Home Decor Item 1576,Home Decor,146.65,567.56,270,83
SKU-11577,Home Decor Item 1577,Home Decor,114.75,272.12,1819,531
SKU-11578,Kitchenware Item 1578,Kitchenware,7.13,7.42,6,612
